"event_id","person_id","device_id","mu_event_id","event_start_date_utc","event_start_date_local","event_end_date_utc","event_end_date_local","event_recorded_date_utc","event_uploaded_date_utc","event_uploaded_date_local","event_status","event_status_flags","event_type_id","event_type_name","event_type_code","event_type_description","event_type_criticality_id","event_type_criticality_name","_file_name","_feed_type","_delivery_date","_dlt_load_id","_dlt_id","client_id","location_id"
"3596449","42662","688","2917618","2025-09-05 14:08:56.000","2025-09-05 15:08:56.000","2025-09-05 14:08:56.000","2025-09-05 15:08:56.000","2025-09-05 14:09:03.723","2025-09-05 14:09:03.723","2025-09-05 15:09:03.723","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905141226.jsonl","home_office","2025-09-05","1757128213.7204766","thPT/dc6kcZjuA",,
"3596521","42662","688","2917721","2025-09-05 15:08:56.000","2025-09-05 16:08:56.000","2025-09-05 15:08:56.000","2025-09-05 16:08:56.000","2025-09-05 15:09:09.323","2025-09-05 15:09:09.323","2025-09-05 16:09:09.323","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905151226.jsonl","home_office","2025-09-05","1757128213.7204766","GKqfVgXhk7Nsyg",,
"3596587","42662","688","2917826","2025-09-05 16:08:56.000","2025-09-05 17:08:56.000","2025-09-05 16:08:56.000","2025-09-05 17:08:56.000","2025-09-05 16:09:14.787","2025-09-05 16:09:14.787","2025-09-05 17:09:14.787","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905161226.jsonl","home_office","2025-09-05","1757128213.7204766","7ot5yy69UX8Luw",,
"3595384","42662","688","2915999","2025-09-04 23:08:58.000","2025-09-05 00:08:58.000","2025-09-04 23:08:58.000","2025-09-05 00:08:58.000","2025-09-04 23:09:13.681","2025-09-04 23:09:13.681","2025-09-05 00:09:13.681","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","whE5cpG9IfyT2A",,
"3596654","42662","688","2917924","2025-09-05 17:08:56.000","2025-09-05 18:08:56.000","2025-09-05 17:08:56.000","2025-09-05 18:08:56.000","2025-09-05 17:09:05.093","2025-09-05 17:09:05.093","2025-09-05 18:09:05.093","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905171226.jsonl","home_office","2025-09-05","1757128213.7204766","6LTiaCDX/uQ0mg",,
"3595460","42662","688","2916114","2025-09-05 00:08:58.000","2025-09-05 01:08:58.000","2025-09-05 00:08:58.000","2025-09-05 01:08:58.000","2025-09-05 00:09:03.621","2025-09-05 00:09:03.621","2025-09-05 01:09:03.621","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","WpL13C9dvFJ5aQ",,
"3595534","42662","688","2916225","2025-09-05 01:08:58.000","2025-09-05 02:08:58.000","2025-09-05 01:08:58.000","2025-09-05 02:08:58.000","2025-09-05 01:09:08.787","2025-09-05 01:09:08.787","2025-09-05 02:09:08.787","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","NWHRRFKeEGAkBQ",,
"3595602","42662","688","2916330","2025-09-05 02:08:57.000","2025-09-05 03:08:57.000","2025-09-05 02:08:57.000","2025-09-05 03:08:57.000","2025-09-05 02:09:13.976","2025-09-05 02:09:13.976","2025-09-05 03:09:13.976","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","ZgTYWFklmIDZ7Q",,
"3595677","42662","688","2916442","2025-09-05 03:08:57.000","2025-09-05 04:08:57.000","2025-09-05 03:08:57.000","2025-09-05 04:08:57.000","2025-09-05 03:09:04.423","2025-09-05 03:09:04.423","2025-09-05 04:09:04.423","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","a40dQKA8O2AC8g",,
"3595741","42662","688","2916543","2025-09-05 04:08:57.000","2025-09-05 05:08:57.000","2025-09-05 04:08:57.000","2025-09-05 05:08:57.000","2025-09-05 04:09:09.659","2025-09-05 04:09:09.659","2025-09-05 05:09:09.659","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","z/xdFb8cqwNYLA",,
"3595811","42662","688","2916650","2025-09-05 05:08:58.000","2025-09-05 06:08:58.000","2025-09-05 05:08:58.000","2025-09-05 06:08:58.000","2025-09-05 05:09:14.988","2025-09-05 05:09:14.988","2025-09-05 06:09:14.988","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","XKtP3pRG2phmyQ",,
"3595877","42662","688","2916756","2025-09-05 06:08:57.000","2025-09-05 07:08:57.000","2025-09-05 06:08:57.000","2025-09-05 07:08:57.000","2025-09-05 06:09:05.410","2025-09-05 06:09:05.410","2025-09-05 07:09:05.410","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905070226.jsonl","home_office","2025-09-05","1757128213.7204766","HBxqUh09NHFTSw",,
"3595936","42662","688","2916852","2025-09-05 07:08:57.000","2025-09-05 08:08:57.000","2025-09-05 07:08:57.000","2025-09-05 08:08:57.000","2025-09-05 07:09:10.528","2025-09-05 07:09:10.528","2025-09-05 08:09:10.528","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905071226.jsonl","home_office","2025-09-05","1757128213.7204766","ZQ5DCMDI8Z/Fbg",,
"3596033","42662","688","2916988","2025-09-05 08:08:57.000","2025-09-05 09:08:57.000","2025-09-05 08:08:57.000","2025-09-05 09:08:57.000","2025-09-05 08:09:15.929","2025-09-05 08:09:15.929","2025-09-05 09:09:15.929","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905081226.jsonl","home_office","2025-09-05","1757128213.7204766","c0coy9/fNQ0udw",,
"3596109","42662","688","2917103","2025-09-05 09:08:57.000","2025-09-05 10:08:57.000","2025-09-05 09:08:57.000","2025-09-05 10:08:57.000","2025-09-05 09:09:06.170","2025-09-05 09:09:06.170","2025-09-05 10:09:06.170","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250905091226.jsonl","home_office","2025-09-05","1757128213.7204766","hRr/gmn1KpGnyw",,
"3601689","42662","688","2925353","2025-09-08 18:08:52.000","2025-09-08 19:08:52.000","2025-09-08 18:08:52.000","2025-09-08 19:08:52.000","2025-09-08 18:09:05.411","2025-09-08 18:09:05.411","2025-09-08 19:09:05.411","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","9n75wQXc5W0Aaw",,
"3603102","42662","688","2927262","2025-09-09 10:08:52.000","2025-09-09 11:08:52.000","2025-09-09 10:08:52.000","2025-09-09 11:08:52.000","2025-09-09 10:09:02.184","2025-09-09 10:09:02.184","2025-09-09 11:09:02.184","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909101226.jsonl","home_office","2025-09-09","1757473851.8333807","moG/EeO11jZquw",,
"3601759","42662","688","2925452","2025-09-08 19:08:53.000","2025-09-08 20:08:53.000","2025-09-08 19:08:53.000","2025-09-08 20:08:53.000","2025-09-08 19:09:10.396","2025-09-08 19:09:10.396","2025-09-08 20:09:10.396","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","95GQQJkVJXNDuA",,
"3603179","42662","688","2927363","2025-09-09 11:08:53.000","2025-09-09 12:08:53.000","2025-09-09 11:08:53.000","2025-09-09 12:08:53.000","2025-09-09 11:09:08.439","2025-09-09 11:09:08.439","2025-09-09 12:09:08.439","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909111227.jsonl","home_office","2025-09-09","1757473851.8333807","y2gSZlVL07RUww",,
"3601825","42662","688","2925536","2025-09-08 20:08:52.000","2025-09-08 21:08:52.000","2025-09-08 20:08:52.000","2025-09-08 21:08:52.000","2025-09-08 20:09:00.277","2025-09-08 20:09:00.277","2025-09-08 21:09:00.277","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","B9Y5fYLByGNMVw",,
"3603265","42662","688","2927473","2025-09-09 12:08:53.000","2025-09-09 13:08:53.000","2025-09-09 12:08:53.000","2025-09-09 13:08:53.000","2025-09-09 12:08:59.228","2025-09-09 12:08:59.228","2025-09-09 13:08:59.228","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909121225.jsonl","home_office","2025-09-09","1757473851.8333807","uWnXlHUzScV/JA",,
"3601895","42662","688","2925635","2025-09-08 21:08:52.000","2025-09-08 22:08:52.000","2025-09-08 21:08:52.000","2025-09-08 22:08:52.000","2025-09-08 21:09:05.086","2025-09-08 21:09:05.086","2025-09-08 22:09:05.086","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","o0qdVm3w0AgAJA",,
"3603364","42662","688","2927598","2025-09-09 13:08:54.000","2025-09-09 14:08:54.000","2025-09-09 13:08:54.000","2025-09-09 14:08:54.000","2025-09-09 13:09:05.116","2025-09-09 13:09:05.116","2025-09-09 14:09:05.116","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909131226.jsonl","home_office","2025-09-09","1757473851.8333807","ohyz1WPE1ByB7A",,
"3601960","42662","688","2925719","2025-09-08 22:08:52.000","2025-09-08 23:08:52.000","2025-09-08 22:08:52.000","2025-09-08 23:08:52.000","2025-09-08 22:09:09.996","2025-09-08 22:09:09.996","2025-09-08 23:09:09.996","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","NgTpr56pdVTD5g",,
"3602035","42662","688","2925819","2025-09-08 23:08:51.000","2025-09-09 00:08:51.000","2025-09-08 23:08:51.000","2025-09-09 00:08:51.000","2025-09-08 23:09:00.569","2025-09-08 23:09:00.569","2025-09-09 00:09:00.569","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","14CbCwzqlPAR2w",,
"3603589","42662","688","2927934","2025-09-09 14:08:55.000","2025-09-09 15:08:55.000","2025-09-09 14:08:55.000","2025-09-09 15:08:55.000","2025-09-09 14:09:12.959","2025-09-09 14:09:12.959","2025-09-09 15:09:12.959","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909141226.jsonl","home_office","2025-09-09","1757473851.8333807","Zjw4WhqTWvxhKA",,
"3602117","42662","688","2925931","2025-09-09 00:08:51.000","2025-09-09 01:08:51.000","2025-09-09 00:08:51.000","2025-09-09 01:08:51.000","2025-09-09 00:09:05.466","2025-09-09 00:09:05.466","2025-09-09 01:09:05.466","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","EIZVeFnn8s5pFA",,
"3603711","42662","688","2928067","2025-09-09 15:08:55.000","2025-09-09 16:08:55.000","2025-09-09 15:08:55.000","2025-09-09 16:08:55.000","2025-09-09 15:09:03.973","2025-09-09 15:09:03.973","2025-09-09 16:09:03.973","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909151225.jsonl","home_office","2025-09-09","1757473851.8333807","miKwpIMhXloyRA",,
"3602187","42662","688","2926020","2025-09-09 01:08:51.000","2025-09-09 02:08:51.000","2025-09-09 01:08:51.000","2025-09-09 02:08:51.000","2025-09-09 01:08:55.759","2025-09-09 01:08:55.759","2025-09-09 02:08:55.759","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","4TBKziWJBr+hHg",,
"3603792","42662","688","2928151","2025-09-09 16:08:56.000","2025-09-09 17:08:56.000","2025-09-09 16:08:56.000","2025-09-09 17:08:56.000","2025-09-09 16:09:09.134","2025-09-09 16:09:09.134","2025-09-09 17:09:09.134","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909161226.jsonl","home_office","2025-09-09","1757473851.8333807","eLnLkHpDTUp2/A",,
"3602250","42662","688","2926107","2025-09-09 02:08:51.000","2025-09-09 03:08:51.000","2025-09-09 02:08:51.000","2025-09-09 03:08:51.000","2025-09-09 02:09:01.064","2025-09-09 02:09:01.064","2025-09-09 03:09:01.064","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","bcoy4/58vszVsw",,
"3603867","42662","688","2928229","2025-09-09 17:08:55.000","2025-09-09 18:08:55.000","2025-09-09 17:08:55.000","2025-09-09 18:08:55.000","2025-09-09 17:09:14.062","2025-09-09 17:09:14.062","2025-09-09 18:09:14.062","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909171225.jsonl","home_office","2025-09-09","1757473851.8333807","KCMDaaaYf+6XQg",,
"3602320","42662","688","2926201","2025-09-09 03:08:51.000","2025-09-09 04:08:51.000","2025-09-09 03:08:51.000","2025-09-09 04:08:51.000","2025-09-09 03:09:06.758","2025-09-09 03:09:06.758","2025-09-09 04:09:06.758","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","/xhmr+6oURRq4w",,
"3602385","42662","688","2926290","2025-09-09 04:08:50.000","2025-09-09 05:08:50.000","2025-09-09 04:08:50.000","2025-09-09 05:08:50.000","2025-09-09 04:08:57.110","2025-09-09 04:08:57.110","2025-09-09 05:08:57.110","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","BFbnAHsIiUzPDw",,
"3602455","42662","688","2926379","2025-09-09 05:08:50.000","2025-09-09 06:08:50.000","2025-09-09 05:08:50.000","2025-09-09 06:08:50.000","2025-09-09 05:09:01.903","2025-09-09 05:09:01.903","2025-09-09 06:09:01.903","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","1q6sHRIR6DdfBA",,
"3602522","42662","688","2926468","2025-09-09 06:08:50.000","2025-09-09 07:08:50.000","2025-09-09 06:08:50.000","2025-09-09 07:08:50.000","2025-09-09 06:09:07.377","2025-09-09 06:09:07.377","2025-09-09 07:09:07.377","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909070226.jsonl","home_office","2025-09-09","1757473851.8333807","Weq+SeMaSHk+2Q",,
"3602631","42662","688","2926603","2025-09-09 07:08:50.000","2025-09-09 08:08:50.000","2025-09-09 07:08:50.000","2025-09-09 08:08:50.000","2025-09-09 07:08:57.920","2025-09-09 07:08:57.920","2025-09-09 08:08:57.920","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909071225.jsonl","home_office","2025-09-09","1757473851.8333807","5cU1D8YQKITpqQ",,
"3602690","42662","688","2926687","2025-09-09 07:56:57.000","2025-09-09 08:56:57.000","2025-09-09 07:56:57.000","2025-09-09 08:56:57.000","2025-09-09 07:57:32.222","2025-09-09 07:57:32.222","2025-09-09 08:57:32.222","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250909080226.jsonl","home_office","2025-09-09","1757473851.8333807","sZ740xZBfiFDSQ",,
"3602689","42662","688","2926686","2025-09-09 07:56:41.000","2025-09-09 08:56:41.000",,,"2025-09-09 07:57:02.176","2025-09-09 07:57:02.176","2025-09-09 08:57:02.176","A","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250909075726.jsonl","home_office","2025-09-09","1757473851.8333807","SjsdeHyt/fmpFw",,
"3602705","42662","688","2926715","2025-09-09 08:08:50.000","2025-09-09 09:08:50.000","2025-09-09 08:08:50.000","2025-09-09 09:08:50.000","2025-09-09 08:09:03.315","2025-09-09 08:09:03.315","2025-09-09 09:09:03.315","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909081226.jsonl","home_office","2025-09-09","1757473851.8333807","OUfM9E74vGveOw",,
"3602863","42662","688","2926994","2025-09-09 09:08:51.000","2025-09-09 10:08:51.000","2025-09-09 09:08:51.000","2025-09-09 10:08:51.000","2025-09-09 09:09:09.973","2025-09-09 09:09:09.973","2025-09-09 10:09:09.973","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250909091225.jsonl","home_office","2025-09-09","1757473851.8333807","45J3YjIQQIXHGw",,
"3603943","42662","688","2928317","2025-09-09 18:08:56.000","2025-09-09 19:08:56.000","2025-09-09 18:08:56.000","2025-09-09 19:08:56.000","2025-09-09 18:09:04.200","2025-09-09 18:09:04.200","2025-09-09 19:09:04.200","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","NPZMHMiy93UMpA",,
"3604021","42662","688","2928405","2025-09-09 19:08:57.000","2025-09-09 20:08:57.000","2025-09-09 19:08:57.000","2025-09-09 20:08:57.000","2025-09-09 19:09:09.768","2025-09-09 19:09:09.768","2025-09-09 20:09:09.768","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","7jWlOEAErTWhSQ",,
"3604096","42662","688","2928483","2025-09-09 20:08:57.000","2025-09-09 21:08:57.000","2025-09-09 20:08:57.000","2025-09-09 21:08:57.000","2025-09-09 20:09:15.673","2025-09-09 20:09:15.673","2025-09-09 21:09:15.673","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","SyPU0vxbqQK4yw",,
"3604170","42662","688","2928558","2025-09-09 21:08:57.000","2025-09-09 22:08:57.000","2025-09-09 21:08:57.000","2025-09-09 22:08:57.000","2025-09-09 21:09:06.337","2025-09-09 21:09:06.337","2025-09-09 22:09:06.337","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","4hwurU9O9L53Wg",,
"3605382","42662","688","2929844","2025-09-10 11:08:56.000","2025-09-10 12:08:56.000","2025-09-10 11:08:56.000","2025-09-10 12:08:56.000","2025-09-10 11:09:07.366","2025-09-10 11:09:07.366","2025-09-10 12:09:07.366","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910111226.jsonl","home_office","2025-09-10","1757560190.6841676","yPFqnefI/CveVA",,
"3604247","42662","688","2928637","2025-09-09 22:08:56.000","2025-09-09 23:08:56.000","2025-09-09 22:08:56.000","2025-09-09 23:08:56.000","2025-09-09 22:09:11.734","2025-09-09 22:09:11.734","2025-09-09 23:09:11.734","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","KMmMIuAMOmkmtg",,
"3605483","42662","688","2929949","2025-09-10 12:08:56.000","2025-09-10 13:08:56.000","2025-09-10 12:08:56.000","2025-09-10 13:08:56.000","2025-09-10 12:09:13.119","2025-09-10 12:09:13.119","2025-09-10 13:09:13.119","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910121226.jsonl","home_office","2025-09-10","1757560190.6841676","jT4YnQIhj/gXxQ",,
"3604333","42662","688","2928725","2025-09-09 23:08:56.000","2025-09-10 00:08:56.000","2025-09-09 23:08:56.000","2025-09-10 00:08:56.000","2025-09-09 23:09:02.612","2025-09-09 23:09:02.612","2025-09-10 00:09:02.612","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","pZYkojHzUVXj2g",,
"3605587","42662","688","2930053","2025-09-10 13:08:56.000","2025-09-10 14:08:56.000","2025-09-10 13:08:56.000","2025-09-10 14:08:56.000","2025-09-10 13:09:03.999","2025-09-10 13:09:03.999","2025-09-10 14:09:03.999","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910131226.jsonl","home_office","2025-09-10","1757560190.6841676","i3QhBz4Pj758oA",,
"3605701","42662","688","2930176","2025-09-10 14:08:57.000","2025-09-10 15:08:57.000","2025-09-10 14:08:57.000","2025-09-10 15:08:57.000","2025-09-10 14:09:10.057","2025-09-10 14:09:10.057","2025-09-10 15:09:10.057","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910141225.jsonl","home_office","2025-09-10","1757560190.6841676","z3HYN/J6+7oFLg",,
"3604435","42662","688","2928831","2025-09-10 00:08:57.000","2025-09-10 01:08:57.000","2025-09-10 00:08:57.000","2025-09-10 01:08:57.000","2025-09-10 00:09:08.336","2025-09-10 00:09:08.336","2025-09-10 01:09:08.336","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","LMuRMDTzLRxkfg",,
"3605774","42662","688","2930255","2025-09-10 14:44:24.000","2025-09-10 15:44:24.000","2025-09-10 14:44:24.000","2025-09-10 15:44:24.000","2025-09-10 14:51:29.138","2025-09-10 14:51:29.138","2025-09-10 15:51:29.138","F","0","634","An external device has connected to this device over BLE","EV_BLE_CONNECTION_CONNECTED","An external device has connected to this device over BLE","1","LOW","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757560190.6841676","mt+v9F1u+wfShw",,
"3605776","42662","688","2930257","2025-09-10 14:51:11.000","2025-09-10 15:51:11.000","2025-09-10 14:51:21.000","2025-09-10 15:51:21.000","2025-09-10 14:51:29.151","2025-09-10 14:51:29.151","2025-09-10 15:51:29.151","F","256","76","Motion Start","EV_MU_TILT_START","Motion Started","2","MEDIUM","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757560190.6841676","BlgEOnSmRbk1hg",,
"3605775","42662","688","2930256","2025-09-10 14:44:28.000","2025-09-10 15:44:28.000","2025-09-10 14:44:28.000","2025-09-10 15:44:28.000","2025-09-10 14:51:29.145","2025-09-10 14:51:29.145","2025-09-10 15:51:29.145","F","0","637","A BLE-connected external device has been disconnected due to inactivity","EV_BLE_CONNECTION_TIMED_OUT","A BLE-connected external device has been disconnected due to inactivity","1","LOW","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757560190.6841676","HtBp8HEyxLtvnw",,
"3605777","42662","688","2930258","2025-09-10 14:51:21.000","2025-09-10 15:51:21.000","2025-09-10 14:51:21.000","2025-09-10 15:51:21.000","2025-09-10 14:51:44.185","2025-09-10 14:51:44.185","2025-09-10 15:51:44.185","F","0","77","Motion End","EV_MU_TILT_END","Motion End","1","LOW","event_home_office_20250910145226.jsonl","home_office","2025-09-10","1757560190.6841676","bRbJNnc909PgjQ",,
"3604509","42662","688","2928908","2025-09-10 01:08:56.000","2025-09-10 02:08:56.000","2025-09-10 01:08:56.000","2025-09-10 02:08:56.000","2025-09-10 01:09:14.161","2025-09-10 01:09:14.161","2025-09-10 02:09:14.161","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","tQpG2d1kRAhz/w",,
"3604585","42662","688","2928987","2025-09-10 02:08:56.000","2025-09-10 03:08:56.000","2025-09-10 02:08:56.000","2025-09-10 03:08:56.000","2025-09-10 02:09:04.326","2025-09-10 02:09:04.326","2025-09-10 03:09:04.326","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","QOziUMWycGLGMQ",,
"3605872","42662","688","2930366","2025-09-10 15:08:59.000","2025-09-10 16:08:59.000","2025-09-10 15:08:59.000","2025-09-10 16:08:59.000","2025-09-10 15:09:16.580","2025-09-10 15:09:16.580","2025-09-10 16:09:16.580","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910151226.jsonl","home_office","2025-09-10","1757560190.6841676","94zyk2O938XtSA",,
"3605970","42662","688","2930476","2025-09-10 16:08:59.000","2025-09-10 17:08:59.000","2025-09-10 16:08:59.000","2025-09-10 17:08:59.000","2025-09-10 16:09:06.909","2025-09-10 16:09:06.909","2025-09-10 17:09:06.909","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910161225.jsonl","home_office","2025-09-10","1757560190.6841676","aYkjhQVL+ndh6g",,
"3604661","42662","688","2929065","2025-09-10 03:08:55.000","2025-09-10 04:08:55.000","2025-09-10 03:08:55.000","2025-09-10 04:08:55.000","2025-09-10 03:09:09.316","2025-09-10 03:09:09.316","2025-09-10 04:09:09.316","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","DhMmNuOmUQbx4Q",,
"3606048","42662","688","2930567","2025-09-10 17:09:00.000","2025-09-10 18:09:00.000","2025-09-10 17:09:00.000","2025-09-10 18:09:00.000","2025-09-10 17:09:11.835","2025-09-10 17:09:11.835","2025-09-10 18:09:11.835","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910171226.jsonl","home_office","2025-09-10","1757560190.6841676","80T21pcokyAutA",,
"3604740","42662","688","2929147","2025-09-10 04:08:55.000","2025-09-10 05:08:55.000","2025-09-10 04:08:55.000","2025-09-10 05:08:55.000","2025-09-10 04:09:14.317","2025-09-10 04:09:14.317","2025-09-10 05:09:14.317","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","1gsceajFEfdXfw",,
"3604824","42662","688","2929234","2025-09-10 05:08:54.000","2025-09-10 06:08:54.000","2025-09-10 05:08:54.000","2025-09-10 06:08:54.000","2025-09-10 05:09:04.450","2025-09-10 05:09:04.450","2025-09-10 06:09:04.450","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","klIb70UpromNVg",,
"3604904","42662","688","2929317","2025-09-10 06:08:54.000","2025-09-10 07:08:54.000","2025-09-10 06:08:54.000","2025-09-10 07:08:54.000","2025-09-10 06:09:09.409","2025-09-10 06:09:09.409","2025-09-10 07:09:09.409","F","0","157","Status Check","EV_PARTIAL_CALLBACK","Status Check","1","LOW","event_home_office_20250910070226.jsonl","home_office","2025-09-10","1757560190.6841676","S7ohgFSp63Az6A",,
